SubID,Type,Band,Rep,nBlock,nTrial,Clarity,Rec,Rec_Chunk1,Rec_Chunk2,Rec_Chunk3,RecOri,RecOri_Chunk1,RecOri_Chunk2,RecOri_Chunk3,DiffMean_Chunk1,DiffMean_Chunk2,DiffMean_Chunk3,DiffSTD_Chunk1,DiffSTD_Chunk2,DiffSTD_Chunk3,DiffMean,DiffSTD,Cond,CodeStim
406,NVS,1,2,6,9,1,0.131299301317398,0.0964537609984833,0.274436053660173,0.0935965661088277,0.166700009034632,0.15637934578345,0.0890995446436866,0.290225979270241,1.08324969822225,0.95761914488558,1.09857248742766,1.34428139836979,1.20462769878484,1.3464051647934,1.06218598159022,1.3181052300045,P-,L1St9P2
406,SWS,1,1,6,10,2,0.213001824269955,-0.0269858733665086,0.35668004025468,0.279838532776894,0.141881199024102,0.0891829660528021,0.252588353872114,0.127237590024807,1.15964368653213,0.924524382996936,0.974655647071894,1.43316842929679,1.13430151172016,1.20013454847622,1.01131158766483,1.25459011292935,P+,L3St1P2
406,SWS,1,2,6,10,4,0.184476419348029,0.29726643491063,0.141493004539953,0.0897959924674691,0.0725447521834798,0.00266091978405549,0.113104061037587,0.0905598063032014,0.960217887612916,1.04327942275433,1.09295270194296,1.18552398971035,1.31034880505921,1.34922496829293,1.02975064579346,1.27712456765342,P+,L3St1P2
406,SWS,1,1,6,11,4,0.323249078753703,-0.0471422990455002,0.443137763773103,0.542906289799208,0.23171267652874,-0.0820843038136969,0.396860184508651,0.332325220518018,1.12263140155415,0.823922054099526,0.775040401126825,1.44716433002303,1.05533145146622,0.95613148698366,0.911751992389792,1.16340098095738,P+,L3St3P2
406,SWS,1,2,6,11,4,0.284111368123861,0.191930431008499,0.521523924557371,0.152386720652604,0.237879157771315,0.0631756003137273,0.514215814419409,0.11181121591569,0.992986892203303,0.777014584160169,1.01843296634742,1.27127461155448,0.978239311664206,1.30200866306442,0.933623624164811,1.19656895486732,P+,L3St3P2
406,SWS,1,1,6,12,3,0.0946498084271331,0.119362987351291,-0.096537367228333,0.264243918875945,0.0854197613940862,0.127067166218475,-0.0610918539260991,0.229896316242695,1.08925630090318,1.21900608780198,0.937922081285219,1.32712999562869,1.48090335081553,1.21305901020853,1.08795325622984,1.34562267487797,P0,L2St9P2
406,SWS,1,2,6,12,3,0.273170655193169,0.239201665958643,0.193555552822626,0.385202544887472,0.29650922793319,0.152560885163133,0.26925886784745,0.419116346399774,1.04205802676938,0.978239272942653,0.899048470177645,1.23353016504774,1.26999562769119,1.10887100702699,0.976234408895626,1.20567768894247,P0,L2St9P2
406,SWS,1,1,6,13,3,-0.0384301030162598,0.0399818838645317,-0.216200961928859,0.0169186409074613,-0.0297691247634382,-0.0495715150125931,-0.0565999955223408,0.00286050969880361,1.0766744109691,1.28675653033799,1.10893835653914,1.38565372018803,1.55961595396358,1.4021992433977,1.15314016458897,1.4411315713815,P-,L5St6P2
406,SWS,1,2,6,13,3,0.0337189698552156,-0.156882910253455,-0.00501820596222518,0.227977024637686,-0.0199046259378027,-0.194633058291118,-0.0930033334271274,0.181775536151415,1.23083946146655,1.13261037770538,1.00037448709214,1.52110677485406,1.41775752931326,1.2425964553002,1.13214190764061,1.39016619880127,P-,L5St6P2
406,NVS,1,1,6,14,1,0.144500036151054,0.158543107002173,0.0592679923268349,0.203821183307716,0.265941732309813,0.435126333756119,0.135087899240842,0.207772720454567,0.947773499288613,1.12986715145233,0.986895491312609,1.29727167008135,1.37166468765013,1.26188653744486,1.01991306322291,1.30805195909715,P+,L4St7P2
